Date,State Abbreviation,State Name,Fully Vaccinated Population,Percentage of Population
1/7/2022,AL,Alabama,"2,351,731",48
1/6/2022,AL,Alabama,"2,349,085",47.9
1/5/2022,AL,Alabama,"2,346,404",47.9
1/4/2022,AL,Alabama,"2,345,599",47.8
1/3/2022,AL,Alabama,"2,343,601",47.8
1/2/2022,AL,Alabama,"2,340,996",47.7
1/1/2022,AL,Alabama,"2,340,996",47.7
12/31/2021,AL,Alabama,"2,338,278",47.7
12/30/2021,AL,Alabama,"2,335,344",47.6
12/29/2021,AL,Alabama,"2,332,287",47.6
12/28/2021,AL,Alabama,"2,331,596",47.6
12/27/2021,AL,Alabama,"2,328,730",47.5
12/26/2021,AL,Alabama,"2,328,460",47.5
12/25/2021,AL,Alabama,"2,327,272",47.5
12/24/2021,AL,Alabama,"2,326,903",47.5
12/23/2021,AL,Alabama,"2,321,403",47.3
12/22/2021,AL,Alabama,"2,318,310",47.3
12/21/2021,AL,Alabama,"2,316,077",47.2
12/20/2021,AL,Alabama,"2,314,410",47.2
12/19/2021,AL,Alabama,"2,313,129",47.2
12/18/2021,AL,Alabama,"2,312,217",47.2
12/17/2021,AL,Alabama,"2,309,833",47.1
12/16/2021,AL,Alabama,"2,306,267",47
12/15/2021,AL,Alabama,"2,304,915",47
12/14/2021,AL,Alabama,"2,302,467",47
12/13/2021,AL,Alabama,"2,299,840",46.9
12/12/2021,AL,Alabama,"2,297,625",46.9
12/11/2021,AL,Alabama,"2,296,493",46.8
12/10/2021,AL,Alabama,"2,293,071",46.8
12/9/2021,AL,Alabama,"2,288,180",46.7
12/8/2021,AL,Alabama,"2,286,632",46.6
12/7/2021,AL,Alabama,"2,283,759",46.6
12/6/2021,AL,Alabama,"2,281,756",46.5
12/5/2021,AL,Alabama,"2,278,670",46.5
12/4/2021,AL,Alabama,"2,274,438",46.4
12/3/2021,AL,Alabama,"2,273,361",46.4
12/2/2021,AL,Alabama,"2,268,570",46.3
12/1/2021,AL,Alabama,"2,266,861",46.2
11/30/2021,AL,Alabama,"2,264,466",46.2
11/29/2021,AL,Alabama,"2,262,464",46.1
11/28/2021,AL,Alabama,"2,254,666",46
11/27/2021,AL,Alabama,"2,254,666",46
11/26/2021,AL,Alabama,"2,254,666",46
11/25/2021,AL,Alabama,"2,254,666",46
11/24/2021,AL,Alabama,"2,254,666",46
11/23/2021,AL,Alabama,"2,247,882",45.8
11/22/2021,AL,Alabama,"2,245,543",45.8
11/21/2021,AL,Alabama,"2,244,148",45.8
11/20/2021,AL,Alabama,"2,243,092",45.7
11/19/2021,AL,Alabama,"2,238,958",45.7
11/18/2021,AL,Alabama,"2,237,829",45.6
11/17/2021,AL,Alabama,"2,233,411",45.6
11/16/2021,AL,Alabama,"2,231,219",45.5
11/15/2021,AL,Alabama,"2,230,181",45.5
11/14/2021,AL,Alabama,"2,228,585",45.5
11/13/2021,AL,Alabama,"2,221,462",45.3
11/12/2021,AL,Alabama,"2,219,557",45.3
11/11/2021,AL,Alabama,"2,219,423",45.3
11/10/2021,AL,Alabama,"2,218,371",45.2
11/9/2021,AL,Alabama,"2,214,496",45.2
11/8/2021,AL,Alabama,"2,213,458",45.1
11/7/2021,AL,Alabama,"2,211,121",45.1
11/6/2021,AL,Alabama,"2,208,029",45
11/5/2021,AL,Alabama,"2,207,077",45
11/4/2021,AL,Alabama,"2,204,677",45
11/3/2021,AL,Alabama,"2,202,285",44.9
11/2/2021,AL,Alabama,"2,198,533",44.8
11/1/2021,AL,Alabama,"2,197,549",44.8
10/31/2021,AL,Alabama,"2,195,532",44.8
10/30/2021,AL,Alabama,"2,194,074",44.7
10/29/2021,AL,Alabama,"2,190,701",44.7
10/28/2021,AL,Alabama,"2,187,378",44.6
10/27/2021,AL,Alabama,"2,183,682",44.5
10/26/2021,AL,Alabama,"2,179,242",44.4
10/25/2021,AL,Alabama,"2,177,980",44.4
10/24/2021,AL,Alabama,"2,176,540",44.4
10/23/2021,AL,Alabama,"2,174,923",44.4
10/22/2021,AL,Alabama,"2,170,323",44.3
10/21/2021,AL,Alabama,"2,165,154",44.2
10/20/2021,AL,Alabama,"2,162,284",44.1
10/19/2021,AL,Alabama,"2,159,523",44
10/18/2021,AL,Alabama,"2,157,856",44
10/17/2021,AL,Alabama,"2,155,609",44
10/16/2021,AL,Alabama,"2,150,508",43.9
10/15/2021,AL,Alabama,"2,147,033",43.8
10/14/2021,AL,Alabama,"2,144,120",43.7
10/13/2021,AL,Alabama,"2,140,724",43.7
10/12/2021,AL,Alabama,"2,139,547",43.6
10/11/2021,AL,Alabama,"2,136,775",43.6
10/10/2021,AL,Alabama,"2,133,719",43.5
10/9/2021,AL,Alabama,"2,128,926",43.4
10/8/2021,AL,Alabama,"2,126,766",43.4
10/7/2021,AL,Alabama,"2,118,943",43.2
10/6/2021,AL,Alabama,"2,115,732",43.2
10/5/2021,AL,Alabama,"2,111,925",43.1
10/4/2021,AL,Alabama,"2,109,349",43
10/3/2021,AL,Alabama,"2,103,203",42.9
10/2/2021,AL,Alabama,"2,094,920",42.7
10/1/2021,AL,Alabama,"2,090,806",42.6
9/30/2021,AL,Alabama,"2,089,852",42.6
9/29/2021,AL,Alabama,"2,083,182",42.5
9/28/2021,AL,Alabama,"2,081,567",42.5
9/27/2021,AL,Alabama,"2,073,717",42.3
9/26/2021,AL,Alabama,"2,069,026",42.2
9/25/2021,AL,Alabama,"2,060,935",42
9/24/2021,AL,Alabama,"2,049,383",41.8
9/23/2021,AL,Alabama,"2,045,238",41.7
9/22/2021,AL,Alabama,"2,043,972",41.7
9/21/2021,AL,Alabama,"2,038,644",41.6
9/20/2021,AL,Alabama,"2,030,149",41.4
9/19/2021,AL,Alabama,"2,023,759",41.3
9/18/2021,AL,Alabama,"2,013,023",41.1
9/17/2021,AL,Alabama,"2,010,919",41
9/16/2021,AL,Alabama,"1,997,364",40.7
9/15/2021,AL,Alabama,"1,988,025",40.5
9/14/2021,AL,Alabama,"1,980,807",40.4
9/13/2021,AL,Alabama,"1,979,070",40.4
9/12/2021,AL,Alabama,"1,971,041",40.2
9/11/2021,AL,Alabama,"1,959,493",40
9/10/2021,AL,Alabama,"1,956,859",39.9
9/9/2021,AL,Alabama,"1,940,044",39.6
9/8/2021,AL,Alabama,"1,938,065",39.5
9/7/2021,AL,Alabama,"1,930,090",39.4
9/6/2021,AL,Alabama,"1,925,770",39.3
9/5/2021,AL,Alabama,"1,919,114",39.1
9/4/2021,AL,Alabama,"1,915,710",39.1
9/3/2021,AL,Alabama,"1,900,876",38.8
9/2/2021,AL,Alabama,"1,891,063",38.6
9/1/2021,AL,Alabama,"1,882,050",38.4
8/31/2021,AL,Alabama,"1,880,276",38.3
8/30/2021,AL,Alabama,"1,868,344",38.1
8/29/2021,AL,Alabama,"1,860,445",37.9
8/28/2021,AL,Alabama,"1,850,031",37.7
8/27/2021,AL,Alabama,"1,838,347",37.5
8/26/2021,AL,Alabama,"1,813,256",37
8/25/2021,AL,Alabama,"1,803,904",36.8
8/24/2021,AL,Alabama,"1,802,279",36.8
8/23/2021,AL,Alabama,"1,793,712",36.6
8/22/2021,AL,Alabama,"1,781,590",36.3
8/21/2021,AL,Alabama,"1,777,585",36.3
8/20/2021,AL,Alabama,"1,770,725",36.1
8/19/2021,AL,Alabama,"1,759,489",35.9
8/18/2021,AL,Alabama,"1,752,243",35.7
8/17/2021,AL,Alabama,"1,748,529",35.7
8/16/2021,AL,Alabama,"1,743,610",35.6
8/15/2021,AL,Alabama,"1,734,722",35.4
8/14/2021,AL,Alabama,"1,726,776",35.2
8/13/2021,AL,Alabama,"1,725,039",35.2
8/12/2021,AL,Alabama,"1,720,455",35.1
8/11/2021,AL,Alabama,"1,716,368",35
8/10/2021,AL,Alabama,"1,715,676",35
8/9/2021,AL,Alabama,"1,711,014",34.9
8/8/2021,AL,Alabama,"1,708,026",34.8
8/7/2021,AL,Alabama,"1,707,895",34.8
8/6/2021,AL,Alabama,"1,703,519",34.7
8/5/2021,AL,Alabama,"1,697,144",34.6
8/4/2021,AL,Alabama,"1,696,031",34.6
8/3/2021,AL,Alabama,"1,693,504",34.5
8/2/2021,AL,Alabama,"1,687,444",34.4
8/1/2021,AL,Alabama,"1,687,404",34.4
7/31/2021,AL,Alabama,"1,683,584",34.3
7/30/2021,AL,Alabama,"1,683,367",34.3
7/29/2021,AL,Alabama,"1,677,279",34.2
7/28/2021,AL,Alabama,"1,677,048",34.2
7/27/2021,AL,Alabama,"1,672,423",34.1
7/26/2021,AL,Alabama,"1,671,098",34.1
7/25/2021,AL,Alabama,"1,668,818",34
7/24/2021,AL,Alabama,"1,665,751",34
7/23/2021,AL,Alabama,"1,663,031",33.9
7/22/2021,AL,Alabama,"1,662,812",33.9
7/21/2021,AL,Alabama,"1,659,775",33.9
7/20/2021,AL,Alabama,"1,654,644",33.7
7/19/2021,AL,Alabama,"1,653,604",33.7
7/18/2021,AL,Alabama,"1,651,404",33.7
7/17/2021,AL,Alabama,"1,648,172",33.6
7/16/2021,AL,Alabama,"1,647,995",33.6
7/15/2021,AL,Alabama,"1,645,083",33.6
7/14/2021,AL,Alabama,"1,639,032",33.4
7/13/2021,AL,Alabama,"1,638,866",33.4
7/12/2021,AL,Alabama,"1,633,505",33.3
7/11/2021,AL,Alabama,"1,633,408",33.3
7/10/2021,AL,Alabama,"1,629,745",33.2
7/9/2021,AL,Alabama,"1,626,323",33.2
7/8/2021,AL,Alabama,"1,623,114",33.1
7/7/2021,AL,Alabama,"1,619,647",33
7/6/2021,AL,Alabama,"1,617,584",33
7/5/2021,AL,Alabama,"1,617,556",33
7/4/2021,AL,Alabama,"1,612,913",32.9
7/3/2021,AL,Alabama,"1,612,803",32.9
7/2/2021,AL,Alabama,"1,602,022",32.7
7/1/2021,AL,Alabama,"1,601,802",32.7
6/30/2021,AL,Alabama,"1,594,625",32.5
6/29/2021,AL,Alabama,"1,594,040",32.5
6/28/2021,AL,Alabama,"1,590,001",32.4
6/27/2021,AL,Alabama,"1,584,456",32.3
6/26/2021,AL,Alabama,"1,578,780",32.2
6/25/2021,AL,Alabama,"1,574,934",32.1
6/24/2021,AL,Alabama,"1,574,676",32.1
6/23/2021,AL,Alabama,"1,570,452",32
6/22/2021,AL,Alabama,"1,566,908",32
6/21/2021,AL,Alabama,"1,563,573",31.9
6/20/2021,AL,Alabama,"1,562,192",31.9
6/19/2021,AL,Alabama,"1,558,881",31.8
6/18/2021,AL,Alabama,"1,546,983",31.6
6/17/2021,AL,Alabama,"1,546,119",31.5
6/16/2021,AL,Alabama,"1,508,504",30.8
6/15/2021,AL,Alabama,"1,501,171",30.6
6/14/2021,AL,Alabama,"1,499,941",30.6
6/13/2021,AL,Alabama,"1,490,848",30.4
6/12/2021,AL,Alabama,"1,485,108",30.3
6/11/2021,AL,Alabama,"1,468,898",30
6/10/2021,AL,Alabama,"1,460,230",29.8
6/9/2021,AL,Alabama,"1,445,608",29.5
6/8/2021,AL,Alabama,"1,443,230",29.4
6/7/2021,AL,Alabama,"1,442,775",29.4
6/6/2021,AL,Alabama,"1,441,834",29.4
6/5/2021,AL,Alabama,"1,440,289",29.4
6/4/2021,AL,Alabama,"1,440,101",29.4
6/3/2021,AL,Alabama,"1,435,719",29.3
6/2/2021,AL,Alabama,"1,435,324",29.3
6/1/2021,AL,Alabama,"1,433,267",29.2
5/31/2021,AL,Alabama,"1,432,946",29.2
5/30/2021,AL,Alabama,"1,432,446",29.2
5/29/2021,AL,Alabama,"1,431,669",29.2
5/28/2021,AL,Alabama,"1,429,238",29.1
5/27/2021,AL,Alabama,"1,423,605",29
5/26/2021,AL,Alabama,"1,419,599",29
5/25/2021,AL,Alabama,"1,415,771",28.9
5/24/2021,AL,Alabama,"1,407,917",28.7
5/23/2021,AL,Alabama,"1,407,769",28.7
5/22/2021,AL,Alabama,"1,396,990",28.5
5/21/2021,AL,Alabama,"1,387,356",28.3
5/20/2021,AL,Alabama,"1,382,327",28.2
5/19/2021,AL,Alabama,"1,362,834",27.8
5/18/2021,AL,Alabama,"1,362,380",27.8
5/17/2021,AL,Alabama,"1,350,830",27.6
5/16/2021,AL,Alabama,"1,350,643",27.5
5/15/2021,AL,Alabama,"1,348,023",27.5
5/14/2021,AL,Alabama,"1,334,176",27.2
5/13/2021,AL,Alabama,"1,314,534",26.8
5/12/2021,AL,Alabama,"1,286,565",26.2
5/11/2021,AL,Alabama,"1,273,999",26
5/10/2021,AL,Alabama,"1,273,670",26
5/9/2021,AL,Alabama,"1,270,858",25.9
5/8/2021,AL,Alabama,"1,263,965",25.8
5/7/2021,AL,Alabama,"1,240,335",25.3
5/6/2021,AL,Alabama,"1,201,303",24.5
5/5/2021,AL,Alabama,"1,199,064",24.5
5/4/2021,AL,Alabama,"1,179,793",24.1
5/3/2021,AL,Alabama,"1,168,235",23.8
5/2/2021,AL,Alabama,"1,165,479",23.8
5/1/2021,AL,Alabama,"1,161,725",23.7
4/30/2021,AL,Alabama,"1,143,488",23.3
4/29/2021,AL,Alabama,"1,121,348",22.9
4/28/2021,AL,Alabama,"1,098,820",22.4
4/27/2021,AL,Alabama,"1,079,815",22
4/26/2021,AL,Alabama,"1,066,659",21.8
4/25/2021,AL,Alabama,"1,062,524",21.7
4/24/2021,AL,Alabama,"1,054,863",21.5
4/23/2021,AL,Alabama,"1,033,996",21.1
4/22/2021,AL,Alabama,"1,010,415",20.6
4/21/2021,AL,Alabama,"987,379",20.1
4/20/2021,AL,Alabama,"966,251",19.7
4/19/2021,AL,Alabama,"946,333",19.3
4/18/2021,AL,Alabama,"943,129",19.2
4/17/2021,AL,Alabama,"935,377",19.1
4/16/2021,AL,Alabama,"915,654",18.7
4/15/2021,AL,Alabama,"893,002",18.2
4/14/2021,AL,Alabama,"868,550",17.7
4/13/2021,AL,Alabama,"844,353",17.2
4/12/2021,AL,Alabama,"824,052",16.8
4/11/2021,AL,Alabama,"819,550",16.7
4/10/2021,AL,Alabama,"811,323",16.5
4/9/2021,AL,Alabama,"788,325",16.1
4/8/2021,AL,Alabama,"764,450",15.6
4/7/2021,AL,Alabama,"744,961",15.2
4/6/2021,AL,Alabama,"725,270",14.8
4/5/2021,AL,Alabama,"711,596",14.5
4/4/2021,AL,Alabama,"709,849",14.5
4/3/2021,AL,Alabama,"705,197",14.4
4/2/2021,AL,Alabama,"691,082",14.1
4/1/2021,AL,Alabama,"673,773",13.7
3/31/2021,AL,Alabama,"656,899",13.4
3/30/2021,AL,Alabama,"643,450",13.1
3/29/2021,AL,Alabama,"631,388",12.9
3/28/2021,AL,Alabama,"628,500",12.8
3/27/2021,AL,Alabama,"623,385",12.7
3/26/2021,AL,Alabama,"611,694",12.5
3/25/2021,AL,Alabama,"600,666",12.3
3/24/2021,AL,Alabama,"589,979",12
3/23/2021,AL,Alabama,"579,598",11.8
3/22/2021,AL,Alabama,"569,127",11.6
3/21/2021,AL,Alabama,"566,632",11.6
3/20/2021,AL,Alabama,"561,254",11.4
3/19/2021,AL,Alabama,"547,257",11.2
3/18/2021,AL,Alabama,"533,375",10.9
3/17/2021,AL,Alabama,"523,649",10.7
3/16/2021,AL,Alabama,"511,869",10.4
3/15/2021,AL,Alabama,"501,344",10.2
3/14/2021,AL,Alabama,"497,653",10.1
3/13/2021,AL,Alabama,"492,755",10
3/12/2021,AL,Alabama,"472,325",9.6
3/11/2021,AL,Alabama,"452,746",9.2
3/10/2021,AL,Alabama,"435,018",8.9
3/9/2021,AL,Alabama,"420,083",8.6
3/8/2021,AL,Alabama,"409,937",8.4
3/7/2021,AL,Alabama,"407,186",8.3
3/6/2021,AL,Alabama,"402,301",8.2
3/5/2021,AL,Alabama,"383,138",7.8
3/4/2021,AL,Alabama,0,0
3/3/2021,AL,Alabama,0,0
3/2/2021,AL,Alabama,0,0
3/1/2021,AL,Alabama,0,0
2/28/2021,AL,Alabama,0,0
2/27/2021,AL,Alabama,0,0
2/26/2021,AL,Alabama,0,0
2/25/2021,AL,Alabama,0,0
2/24/2021,AL,Alabama,0,0
2/23/2021,AL,Alabama,0,0
2/22/2021,AL,Alabama,0,0
2/21/2021,AL,Alabama,0,0
2/20/2021,AL,Alabama,0,0
2/19/2021,AL,Alabama,0,0
2/18/2021,AL,Alabama,0,0
2/17/2021,AL,Alabama,0,0
2/16/2021,AL,Alabama,0,0
2/15/2021,AL,Alabama,0,0
2/14/2021,AL,Alabama,0,0
2/13/2021,AL,Alabama,0,0
2/12/2021,AL,Alabama,0,0
2/11/2021,AL,Alabama,0,0
2/10/2021,AL,Alabama,0,0
2/9/2021,AL,Alabama,0,0
2/8/2021,AL,Alabama,0,0
2/7/2021,AL,Alabama,0,0
2/6/2021,AL,Alabama,0,0
2/5/2021,AL,Alabama,0,0
2/4/2021,AL,Alabama,0,0
2/3/2021,AL,Alabama,0,0
2/2/2021,AL,Alabama,0,0
2/1/2021,AL,Alabama,0,0
1/31/2021,AL,Alabama,0,0
1/30/2021,AL,Alabama,0,0
1/29/2021,AL,Alabama,0,0
1/28/2021,AL,Alabama,0,0
1/27/2021,AL,Alabama,0,0
1/26/2021,AL,Alabama,0,0
1/25/2021,AL,Alabama,0,0
1/24/2021,AL,Alabama,0,0
1/23/2021,AL,Alabama,0,0
1/22/2021,AL,Alabama,0,0
1/21/2021,AL,Alabama,0,0
1/20/2021,AL,Alabama,0,0
1/19/2021,AL,Alabama,0,0
1/18/2021,AL,Alabama,0,0
1/17/2021,AL,Alabama,0,0
1/16/2021,AL,Alabama,0,0
1/15/2021,AL,Alabama,0,0
1/14/2021,AL,Alabama,0,0
1/13/2021,AL,Alabama,0,0
1/12/2021,AL,Alabama,0,0
1/11/2021,AL,Alabama,0,0
1/10/2021,AL,Alabama,0,0
1/9/2021,AL,Alabama,0,0
1/8/2021,AL,Alabama,0,0
1/7/2021,AL,Alabama,0,0
1/6/2021,AL,Alabama,0,0
1/5/2021,AL,Alabama,0,0
1/4/2021,AL,Alabama,0,0
1/3/2021,AL,Alabama,0,0
1/2/2021,AL,Alabama,0,0
1/1/2021,AL,Alabama,0,0
12/31/2020,AL,Alabama,0,0
12/30/2020,AL,Alabama,0,0
12/29/2020,AL,Alabama,0,0
12/28/2020,AL,Alabama,0,0
12/27/2020,AL,Alabama,0,0
12/26/2020,AL,Alabama,0,0
12/25/2020,AL,Alabama,0,0
12/24/2020,AL,Alabama,0,0
12/23/2020,AL,Alabama,0,0
12/22/2020,AL,Alabama,0,0
12/21/2020,AL,Alabama,0,0
12/20/2020,AL,Alabama,0,0
12/19/2020,AL,Alabama,0,0
12/18/2020,AL,Alabama,0,0
12/17/2020,AL,Alabama,0,0
12/16/2020,AL,Alabama,0,0
12/15/2020,AL,Alabama,0,0
12/14/2020,AL,Alabama,0,0
4/20/2022,AR,Arkansas,"1,637,675",54.3
4/19/2022,AR,Arkansas,"1,637,269",54.3
4/18/2022,AR,Arkansas,"1,635,667",54.2
4/17/2022,AR,Arkansas,"1,635,655",54.2
4/16/2022,AR,Arkansas,"1,635,630",54.2
4/15/2022,AR,Arkansas,"1,635,570",54.2
4/14/2022,AR,Arkansas,"1,634,605",54.2
4/13/2022,AR,Arkansas,"1,634,565",54.2
4/12/2022,AR,Arkansas,"1,633,952",54.1
4/11/2022,AR,Arkansas,"1,633,584",54.1
4/10/2022,AR,Arkansas,"1,633,571",54.1
4/9/2022,AR,Arkansas,"1,632,837",54.1
4/8/2022,AR,Arkansas,"1,632,154",54.1
4/7/2022,AR,Arkansas,"1,631,579",54.1
4/6/2022,AR,Arkansas,"1,631,092",54
4/5/2022,AR,Arkansas,"1,630,638",54
4/4/2022,AR,Arkansas,"1,630,481",54
4/3/2022,AR,Arkansas,"1,629,563",54
4/2/2022,AR,Arkansas,"1,629,526",54
4/1/2022,AR,Arkansas,"1,629,033",54
3/31/2022,AR,Arkansas,"1,628,268",54
3/30/2022,AR,Arkansas,"1,628,241",54
3/29/2022,AR,Arkansas,"1,627,928",53.9
3/28/2022,AR,Arkansas,"1,627,282",53.9
3/27/2022,AR,Arkansas,"1,627,276",53.9
3/26/2022,AR,Arkansas,"1,627,260",53.9
3/25/2022,AR,Arkansas,"1,626,617",53.9
3/24/2022,AR,Arkansas,"1,626,593",53.9
3/23/2022,AR,Arkansas,"1,625,652",53.9
3/22/2022,AR,Arkansas,"1,625,623",53.9
3/21/2022,AR,Arkansas,"1,625,302",53.9
3/20/2022,AR,Arkansas,"1,625,296",53.9
3/19/2022,AR,Arkansas,"1,624,524",53.8
3/18/2022,AR,Arkansas,"1,624,098",53.8
3/17/2022,AR,Arkansas,"1,623,014",53.8
3/16/2022,AR,Arkansas,"1,622,985",53.8
3/15/2022,AR,Arkansas,"1,622,327",53.8
3/14/2022,AR,Arkansas,"1,621,871",53.7
3/13/2022,AR,Arkansas,"1,621,857",53.7
3/12/2022,AR,Arkansas,"1,621,255",53.7
3/11/2022,AR,Arkansas,"1,620,661",53.7
3/10/2022,AR,Arkansas,"1,619,551",53.7
3/9/2022,AR,Arkansas,"1,619,514",53.7
3/8/2022,AR,Arkansas,"1,618,960",53.6
3/7/2022,AR,Arkansas,"1,618,804",53.6
3/6/2022,AR,Arkansas,"1,616,263",53.6
3/5/2022,AR,Arkansas,"1,616,246",53.6
3/4/2022,AR,Arkansas,"1,616,206",53.6
3/3/2022,AR,Arkansas,"1,616,163",53.6
3/2/2022,AR,Arkansas,"1,615,510",53.5
3/1/2022,AR,Arkansas,"1,614,916",53.5
2/28/2022,AR,Arkansas,"1,614,676",53.5
2/27/2022,AR,Arkansas,"1,613,649",53.5
2/26/2022,AR,Arkansas,"1,613,620",53.5
2/25/2022,AR,Arkansas,"1,613,219",53.5
2/24/2022,AR,Arkansas,"1,612,690",53.4
2/23/2022,AR,Arkansas,"1,612,003",53.4
2/22/2022,AR,Arkansas,"1,611,414",53.4
2/21/2022,AR,Arkansas,"1,609,603",53.3
2/20/2022,AR,Arkansas,"1,609,598",53.3
2/19/2022,AR,Arkansas,"1,609,584",53.3
2/18/2022,AR,Arkansas,"1,606,538",53.2
2/17/2022,AR,Arkansas,"1,606,459",53.2
2/16/2022,AR,Arkansas,"1,605,894",53.2
2/15/2022,AR,Arkansas,"1,605,070",53.2
2/14/2022,AR,Arkansas,"1,604,678",53.2
2/13/2022,AR,Arkansas,"1,603,984",53.2
2/12/2022,AR,Arkansas,"1,602,515",53.1
2/11/2022,AR,Arkansas,"1,599,992",53
2/10/2022,AR,Arkansas,"1,599,938",53
2/9/2022,AR,Arkansas,"1,598,814",53
2/8/2022,AR,Arkansas,"1,597,692",52.9
2/7/2022,AR,Arkansas,"1,597,246",52.9
2/6/2022,AR,Arkansas,"1,596,726",52.9
2/5/2022,AR,Arkansas,"1,595,320",52.9
2/4/2022,AR,Arkansas,"1,595,279",52.9
2/3/2022,AR,Arkansas,"1,591,841",52.7
2/2/2022,AR,Arkansas,"1,591,804",52.7
2/1/2022,AR,Arkansas,"1,591,771",52.7
1/31/2022,AR,Arkansas,"1,591,368",52.7
1/30/2022,AR,Arkansas,"1,590,521",52.7
1/29/2022,AR,Arkansas,"1,589,157",52.7
1/28/2022,AR,Arkansas,"1,587,794",52.6
1/27/2022,AR,Arkansas,"1,586,373",52.6
1/26/2022,AR,Arkansas,"1,583,884",52.5
1/25/2022,AR,Arkansas,"1,583,447",52.5
1/24/2022,AR,Arkansas,"1,583,043",52.5
1/23/2022,AR,Arkansas,"1,580,951",52.4
1/22/2022,AR,Arkansas,"1,580,904",52.4
1/21/2022,AR,Arkansas,"1,579,843",52.4
1/20/2022,AR,Arkansas,"1,578,650",52.3
1/19/2022,AR,Arkansas,"1,577,607",52.3
1/18/2022,AR,Arkansas,"1,568,777",52
1/17/2022,AR,Arkansas,"1,568,708",52
1/16/2022,AR,Arkansas,"1,568,200",52
1/15/2022,AR,Arkansas,"1,566,427",51.9
1/14/2022,AR,Arkansas,"1,565,086",51.9
1/13/2022,AR,Arkansas,"1,563,487",51.8
1/12/2022,AR,Arkansas,"1,562,108",51.8
1/11/2022,AR,Arkansas,"1,560,728",51.7
1/10/2022,AR,Arkansas,"1,560,179",51.7
1/9/2022,AR,Arkansas,"1,559,316",51.7
1/8/2022,AR,Arkansas,"1,557,712",51.6
1/7/2022,AR,Arkansas,"1,555,947",51.6
1/6/2022,AR,Arkansas,"1,554,295",51.5
1/5/2022,AR,Arkansas,"1,552,662",51.5
1/4/2022,AR,Arkansas,"1,551,015",51.4
1/3/2022,AR,Arkansas,"1,545,652",51.2
1/2/2022,AR,Arkansas,"1,545,587",51.2
1/1/2022,AR,Arkansas,"1,545,587",51.2
12/31/2021,AR,Arkansas,"1,545,572",51.2
12/30/2021,AR,Arkansas,"1,545,513",51.2
12/29/2021,AR,Arkansas,"1,543,798",51.2
12/28/2021,AR,Arkansas,"1,541,883",51.1
12/27/2021,AR,Arkansas,"1,540,871",51.1
12/26/2021,AR,Arkansas,"1,540,806",51.1
12/25/2021,AR,Arkansas,"1,540,805",51.1
12/24/2021,AR,Arkansas,"1,539,173",51
12/23/2021,AR,Arkansas,"1,536,411",50.9
12/22/2021,AR,Arkansas,"1,536,297",50.9
12/21/2021,AR,Arkansas,"1,532,313",50.8
12/20/2021,AR,Arkansas,"1,531,814",50.8
12/19/2021,AR,Arkansas,"1,530,779",50.7
12/18/2021,AR,Arkansas,"1,528,627",50.7
12/17/2021,AR,Arkansas,"1,527,266",50.6
12/16/2021,AR,Arkansas,"1,524,211",50.5
12/15/2021,AR,Arkansas,"1,522,070",50.4
12/14/2021,AR,Arkansas,"1,521,938",50.4
12/13/2021,AR,Arkansas,"1,521,386",50.4
12/12/2021,AR,Arkansas,"1,519,974",50.4
12/11/2021,AR,Arkansas,"1,517,140",50.3
12/10/2021,AR,Arkansas,"1,511,115",50.1
12/9/2021,AR,Arkansas,"1,510,981",50.1
12/8/2021,AR,Arkansas,"1,508,237",50
12/7/2021,AR,Arkansas,"1,504,165",49.8
12/6/2021,AR,Arkansas,"1,504,114",49.8
12/5/2021,AR,Arkansas,"1,502,315",49.8
12/4/2021,AR,Arkansas,"1,496,069",49.6
12/3/2021,AR,Arkansas,"1,495,888",49.6
12/2/2021,AR,Arkansas,"1,493,672",49.5
12/1/2021,AR,Arkansas,"1,490,934",49.4
11/30/2021,AR,Arkansas,"1,488,357",49.3
11/29/2021,AR,Arkansas,"1,487,634",49.3
11/28/2021,AR,Arkansas,"1,480,277",49.1
11/27/2021,AR,Arkansas,"1,480,277",49.1
11/26/2021,AR,Arkansas,"1,480,277",49.1
11/25/2021,AR,Arkansas,"1,480,277",49.1
11/24/2021,AR,Arkansas,"1,480,277",49.1
11/23/2021,AR,Arkansas,"1,480,182",49
11/22/2021,AR,Arkansas,"1,479,765",49
11/21/2021,AR,Arkansas,"1,479,058",49
11/20/2021,AR,Arkansas,"1,478,983",49
11/19/2021,AR,Arkansas,"1,475,925",48.9
11/18/2021,AR,Arkansas,"1,473,064",48.8
11/17/2021,AR,Arkansas,"1,472,976",48.8
11/16/2021,AR,Arkansas,"1,471,692",48.8
11/15/2021,AR,Arkansas,"1,471,272",48.8
11/14/2021,AR,Arkansas,"1,470,603",48.7
11/13/2021,AR,Arkansas,"1,468,938",48.7
11/12/2021,AR,Arkansas,"1,467,516",48.6
11/11/2021,AR,Arkansas,"1,465,088",48.5
11/10/2021,AR,Arkansas,"1,463,416",48.5
11/9/2021,AR,Arkansas,"1,461,655",48.4
11/8/2021,AR,Arkansas,"1,461,195",48.4
11/7/2021,AR,Arkansas,"1,460,131",48.4
11/6/2021,AR,Arkansas,"1,458,156",48.3
11/5/2021,AR,Arkansas,"1,456,597",48.3
11/4/2021,AR,Arkansas,"1,454,573",48.2
11/3/2021,AR,Arkansas,"1,452,651",48.1
11/2/2021,AR,Arkansas,"1,451,106",48.1
